Datum;Uhrzeit;SECCI;Temperatur;Salinität;NO2;NO3;NOx
06.08.2004;7:00;5.5;16.771358333333332;32;0.0365333333333333;0.7047833333333332;2.3
09.08.2004;7:15;3.8;17.071266666666666;32;0.0303733333333333;0.8615541666666666;2.94
10.08.2004;7:05;4.2;17.173975;32;0.0297599999999999;0.8987125;2.12
11.08.2004;6:45;4.466666666666667;17.278997222222223;32;0.02912;0.926625;2.86
12.08.2004;7:05;4.733333333333333;17.393629166666663;32;0.02864;0.9452916666666664;2.56
13.08.2004;7:10;5.0;17.517870833333333;32;0.0283199999999999;0.9530499999999998;2.26
16.08.2004;6:50;5.3;17.966316666666668;32;0.02688;0.946225;2.69
17.08.2004;6:35;5.0;18.13093333333333;32;0.026176;0.9438625;2.15
18.08.2004;7:45;4.933333333333334;18.29897833333333;32;0.025088;0.9405374999999998;3.01
19.08.2004;7:50;4.866666666666666;18.47045166666667;32;0.023616;0.93625;2.8633333333333333
20.08.2004;6:59;4.8;18.626511666666666;32;0.022208;0.8947166666666666;2.7166666666666663
23.08.2004;6:55;4.9;18.988725;32;0.01952;0.5950933333333333;2.74
24.08.2004;7:00;5.2;19.05615833333333;32;0.01952;0.49938;2.72
25.08.2004;7:15;4.466666666666667;19.10800833333333;32;0.01976;0.41356;2.74
26.08.2004;6:50;3.733333333333333;19.159716666666668;32;0.02024;0.3376333333333333;2.7
27.08.2004;6:45;3.0;19.21128333333333;32;0.02096;0.2716;2.66
30.08.2004;7:25;5.0;19.30690833333333;32;0.02424;0.1491;2.94
31.08.2004;7:10;3.9;19.314369444444445;32;0.0257066666666666;0.1296749999999999;2.33
01.09.2004;6:45;3.6666666666666665;19.30903333333333;32;0.0269866666666666;0.1190583333333333;3.38
02.09.2004;6:45;3.4333333333333336;19.291325;32;0.02808;0.1172499999999999;3.703333333333333
06.09.2004;6:50;3.2;19.098516666666665;32;0.03168;0.1341375;5.88
07.09.2004;6:50;2.8;19.022441666666666;32;0.03232;0.136325;4.87
08.09.2004;6:55;2.375;18.935741666666665;32;0.03328;0.1383374999999999;4.35
09.09.2004;6:55;1.95;18.85364583333333;32;0.03456;0.1401749999999999;4.7
10.09.2004;7:35;1.525;18.776154166666664;32;0.03616;0.1415749999999999;5.05
13.09.2004;6:35;3.0;18.519477777777777;32;0.03904;0.1458449999999999;2.7
14.09.2004;6:55;2.8;18.415116666666663;32;0.039232;0.1469649999999999;2.21
15.09.2004;6:50;2.8;18.307591666666667;32;0.040576;0.147525;2.63
16.09.2004;6:55;2.8;18.193047727272727;32;0.043072;0.147525;2.9966666666666666
17.09.2004;6:55;2.8;18.07712318181818;32;0.04672;0.1442583333333333;3.3633333333333333
22.09.2004;6:30;2.6;17.49027803030303;32;0.08144;0.1396340909090909;1.43
24.09.2004;6:55;3.8;17.30791439393939;32;0.10304;0.2251719696969696;1.7033333333333334
27.09.2004;7:45;2.1;17.021258333333336;32;0.1449599999999999;0.4622306818181818;1.79
28.09.2004;6:50;2.45;16.900275;32;0.16192;0.5700465909090909;2.3
29.09.2004;7:00;2.8;16.779745;32;0.17856;0.6922363636363635;1.64
30.09.2004;7:40;3.15;16.659668333333336;32;0.19488;0.8287999999999999;1.956
01.10.2004;7:00;3.5;16.540045;32;0.210816;0.9795333333333331;2.272
04.10.2004;9:25;4.0;16.18400833333333;32;0.25536;1.4217699999999998;3.22
05.10.2004;8:45;4.0;16.069825;32;0.2688;1.57031;2.19
06.10.2004;9:15;4.166666666666667;15.956586111111111;32;0.28528;1.7199699999999996;2.54
07.10.2004;7:00;4.333333333333333;15.847408333333332;32;0.3047999999999999;1.87075;2.8
08.10.2004;7:45;4.5;15.742291666666668;32;0.32736;2.023233333333333;3.06
11.10.2004;7:55;4.5;15.388077777777776;32;0.38544;2.615613636363636;3.2
12.10.2004;6:55;2.8;15.252266666666666;32;0.39984;2.812440909090909;2.75
13.10.2004;6:55;3.6;15.11503888888889;32;0.4141333333333333;2.9939318181818178;3.12
14.10.2004;7:25;4.4;14.962473333333332;32;0.42832;3.160086363636364;3.4933333333333336
15.10.2004;7:20;5.2;14.794570000000002;32;0.4424;3.3109045454545454;3.866666666666666
18.10.2004;8:20;2.5;14.221963636363634;32;0.485408;3.7406409090909087;4.92
19.10.2004;7:40;2.2;14.013172727272728;32;0.5;3.879743636363636;3.84
20.10.2004;7:00;2.8666666666666667;13.797942424242423;32;0.5147200000000001;4.018489999999999;3.73
21.10.2004;7:30;3.533333333333333;13.592847727272728;32;0.53072;4.156879999999999;4.183333333333334
22.10.2004;6:53;4.2;13.397888636363636;32;0.548;4.311299999999999;4.636666666666667
25.10.2004;7:25;4.8;12.868866666666666;32;0.6027200000000001;4.947915;3.48
26.10.2004;6:55;4.2;12.704533333333332;32;0.623584;5.218604999999999;3.41
27.10.2004;7:25;3.966666666666667;12.556633333333332;32;0.6430186666666668;5.506025;3.7525
28.10.2004;6:15;3.733333333333333;12.436783333333333;32;0.6610240000000001;5.810175;4.095000000000001
29.10.2004;7:45;3.5;12.333480000000002;32;0.6776;6.107674999999999;4.4375
01.11.2004;14:00;4.5;12.106416666666666;32;0.73712;6.906725;6.98
02.11.2004;8:15;4.6;12.033316666666666;32;0.7572800000000001;7.180162499999999;6.37
03.11.2004;8:30;4.366666666666666;11.95455;32;0.7885599999999999;7.463837499999999;7.1225000000000005
04.11.2004;8:05;4.133333333333333;11.877979166666666;32;0.8183199999999999;7.757749999999999;7.875
05.11.2004;7:45;3.9;11.803604166666666;32;0.8465600000000001;8.050349999999998;8.627500000000001
09.11.2004;7:00;0.575;11.491158333333336;32;0.96608;9.35991;8.74
11.11.2004;7:25;0.325;11.323920833333332;32;1.014336;10.0814;11.366666666666667
12.11.2004;7:25;0.2;11.232829166666669;32;1.033152;10.4769;12.463333333333331
15.11.2004;13:35;1.5;11.00391;32;1.07328;11.527774999999998;18.61
16.11.2004;7:25;1.2;10.930016666666669;32;1.0796800000000002;11.87235;13.01
17.11.2004;7:25;1.2;10.855783333333331;32;1.0929066666666667;12.221299999999996;16.48
19.11.2004;8:25;1.2;10.757041666666668;32;1.13984;12.945391666666668;9.56
22.11.2004;13:45;2.6;10.626094444444444;32;1.16592;13.9937875;4.16
23.11.2004;7:55;2.6;10.569616666666668;32;1.1592;14.35035;4.3
24.11.2004;8:30;1.8333333333333333;10.5104;32;1.1508266666666669;14.727212499999997;5.34
25.11.2004;8:30;1.0666666666666669;10.446984848484847;32;1.1408;15.124375;5.653333333333333
26.11.2004;8:15;0.3;10.379371212121212;32;1.12912;15.481375;5.966666666666667
29.11.2004;13:10;1.0;10.081639393939394;32;1.0747345454545456;16.644425;5.74
30.11.2004;7:45;0.9;9.95076515151515;32;1.0598109090909091;16.990956818181814;7.31
01.12.2004;8:30;0.8666666666666667;9.820509090909091;32;1.0449963636363635;17.305670454545453;6.25
02.12.2004;8:15;0.8333333333333334;9.69398787878788;32;1.030290909090909;17.58856590909091;6.842499999999999
03.12.2004;8:25;0.8;9.571201515151516;32;1.0156945454545456;17.86134318181818;7.435
06.12.2004;8:20;1.0;9.18095277777778;32;0.9816;18.612840909090902;9.81
07.12.2004;8:35;1.2;9.047408333333331;32;0.97648;18.83289545454545;9.32
08.12.2004;8:30;1.2;8.914525000000001;32;0.9710933333333334;19.036706818181816;8.88
09.12.2004;7:35;1.2;8.78575;32;0.96544;19.224275;9.4125
10.12.2004;8:20;1.2;8.661083333333334;32;0.95952;19.422841666666663;9.945
13.12.2004;8:40;2.2;8.3446;32;0.91072;20.190537499999994;11.87
14.12.2004;8:25;3.0;8.2562;32;0.8752;20.431775;12.095
15.12.2004;8:10;2.6666666666666665;8.185366666666667;32;0.8490933333333335;20.6472875;12.32
16.12.2004;8:30;2.333333333333333;8.126362499999999;32;0.8324;20.837075;11.823333333333334
17.12.2004;8:30;2.0;8.0791875;32;0.8251200000000001;21.01930833333333;11.326666666666666
20.12.2004;7:00;2.6;7.888197222222222;32;0.85648;21.57344318181818;12.26
21.12.2004;8:32;1.8;7.823125;32;0.8740800000000001;21.78180454545454;12.76
27.12.2004;13:07;2.0;7.52041829004329;32;0.8394576623376624;23.070679545454546;14.9
29.12.2004;9:00;1.5;7.443441161616161;32;0.809124155844156;23.371375;14.24
30.12.2004;8:05;1.5;7.409712229437228;32;0.7918109090909091;23.531625;14.24
03.01.2011;9:10;0.6;2.5270241379310345;32;1.0117263448275862;17.99405517241379;17.94
04.01.2011;9:20;1.0;2.449918390804598;32;1.0154195862068969;18.081395258620688;15.31
05.01.2011;8:25;0.8;2.379892068965517;32;1.0196744827586206;18.163733362068964;16.29
06.01.2011;8:35;1.0;2.316945172413793;32;1.0244910344827587;18.24106948275862;17.63
07.01.2011;9:10;1.2;2.2610777011494254;32;1.0298692413793105;18.31340362068965;16.56
10.01.2011;8:55;1.5;2.13595183908046;32;1.0493737931034486;18.500394137931032;14.64
11.01.2011;8:33;1.32;2.108402068965517;32;1.056998620689655;18.552720344827588;13.44
12.01.2011;8:25;1.14;2.087931724137931;32;1.065185103448276;18.600044568965515;15.01
13.01.2011;8:34;0.96;2.074540804597701;32;1.0739332413793103;18.64236681034483;13.11
14.01.2011;8:05;0.78;2.068229310344828;32;1.0832430344827588;18.67968706896552;13.416666666666666
17.01.2011;9:15;1.0;2.091771379310345;32;1.1145423448275862;18.76163594827586;14.14
18.01.2011;9:00;1.0;2.1137775862068966;32;1.12609875862069;18.778948275862067;13.29
19.01.2011;9:10;1.0;2.1428632183908047;32;1.1382168275862072;18.791258620689657;11.25
20.01.2011;7:13;0.9333333333333332;2.179028275862069;32;1.150896551724138;18.80356896551724;14.29
21.01.2011;8:52;0.8666666666666667;2.2222727586206896;32;1.1641379310344828;18.815879310344823;14.079999999999998
24.01.2011;9:08;0.9;2.393277777777778;32;1.2038620689655173;18.852810344827585;13.45
25.01.2011;9:02;0.8;2.455350574712644;32;1.2171034482758625;18.86512068965517;14.22
26.01.2011;8:42;1.0;2.516218390804598;32;1.23056183908046;18.87743103448276;12.89
27.01.2011;9:42;0.9333333333333332;2.572811781609196;32;1.2442372413793106;18.88974137931034;11.28
28.01.2011;9:02;0.8666666666666667;2.6251307471264367;32;1.258129655172414;18.90205172413793;12.366666666666664
31.01.2011;9:08;1.2;2.7528994252873566;32;1.2947089655172417;20.49978965517241;19.38
02.02.2011;9:20;1.0;2.801359195402299;32;1.3148468965517242;21.60824568965517;23.95
03.02.2011;9:04;1.0;2.813864942528736;32;1.3236413793103452;21.923987931034485;15.26
07.02.2011;9:22;1.4;2.80839367816092;32;1.3604027586206895;22.65440172413793;17.08
09.02.2011;13:00;1.0;2.8607614942528734;32;1.3816588505747127;23.12826551724138;18.78
10.02.2011;9:18;1.3333333333333333;2.907804597701149;32;1.3903724137931035;23.39367413793104;21.52
11.02.2011;8:02;1.6666666666666663;2.9682816091954023;32;1.397809655172414;23.67806724137931;23.776666666666667
15.02.2011;9:50;2.4;3.289278735632184;32;1.4222620689655174;24.662834482758623;31.78
16.02.2011;8:43;2.8;3.361675287356322;32;1.4284377011494254;24.972850000000005;18.66
17.02.2011;8:48;2.8666666666666667;3.421803366174056;32;1.4354703448275865;25.3288;18.13
18.02.2011;5:10;2.933333333333333;3.469662972085386;32;1.4433600000000002;25.47055;19.19333333333333
21.02.2011;13:13;3.0;3.5396309523809526;32;1.4673142857142858;24.959025;28.23
22.02.2011;9:27;3.0;3.5384166666666665;32;1.475177142857143;24.975225;36.46
23.02.2011;8:26;2.5;3.526138888888889;32;1.4840457142857142;25.1247;34.39
24.02.2011;8:57;3.1666666666666665;3.50725;32;1.49392;25.40745;55.11
25.02.2011;8:26;3.833333333333333;3.48175;32;1.5048;25.64725;54.013333333333335
28.02.2011;7:17;2.5;3.392443333333333;32;1.5312;26.1072;38.8
01.03.2011;8:35;2.5;3.369663333333333;32;1.5379200000000002;26.3162375;27.33
02.03.2011;9:00;2.4;3.3553266666666666;32;1.543152;26.6251125;21.04
03.03.2011;8:55;2.3666666666666667;3.3494333333333333;32;1.546896;27.033825;22.44
04.03.2011;9:12;2.333333333333333;3.351983333333333;32;1.5491520000000003;27.583441666666666;21.57333333333333
07.03.2011;9:15;3.5;3.410293333333333;32;1.553312;29.294195;17.93
09.03.2011;8:40;3.7;3.4687166666666664;32;1.558432;30.248224999999994;17.97
10.03.2011;8:30;3.8;3.476593333333333;32;1.5608;30.655695;18.27
14.03.2011;8:55;4.0;3.3743666666666665;32;1.5648320000000002;31.999641666666665;25.32
15.03.2011;8:40;4.5;3.313025;32;1.5624;32.353945;25.12
16.03.2011;7:40;5.0;3.253525;32;1.559154285714286;32.733535;24.86
17.03.2011;8:40;3.5666666666666664;3.2047714285714286;32;1.5531428571428572;33.13841166666666;32.14
18.03.2011;8:45;2.1333333333333333;3.1667642857142857;32;1.5443657142857143;33.568575;28.23333333333333
21.03.2011;8:51;1.1;3.1609357142857144;32;1.5144685714285715;34.8635875;31.29
22.03.2011;8:52;0.9;3.195057142857143;32;1.5033142857142856;35.0963875;25.39
23.03.2011;8:37;1.1;3.247210714285714;32;1.4936114285714286;35.202275;34.99
24.03.2011;8:45;1.4333333333333331;3.3173964285714286;32;1.4853600000000002;35.18125;31.33
25.03.2011;8:43;1.7666666666666666;3.405614285714286;32;1.47856;35.15256333333333;26.48333333333333
28.03.2011;7:40;3.8;3.751746428571429;32;1.4631725714285715;35.02053333333333;16.21
29.03.2011;7:45;3.5;3.894283333333333;32;1.458482285714286;34.9612;16.85
30.03.2011;7:40;3.6;4.041956666666667;32;1.4540114285714285;34.894205;17.31
31.03.2011;7:45;3.6666666666666665;4.1835241666666665;32;1.4497600000000002;34.81954833333333;15.17
01.04.2011;7:50;3.733333333333333;4.3189858333333335;32;1.445728;34.73723;16.223333333333333
04.04.2011;8:00;3.2;4.703303888888889;32;1.42096;34.44430499999999;14.21
05.04.2011;7:45;3.0;4.8434783333333336;32;1.40848;34.3053025;15.34
06.04.2011;7:45;3.1;4.992115;32;1.394954666666667;34.13260083333333;24.18
07.04.2011;7:40;3.2;5.144562499999999;32;1.3803840000000005;33.926199999999994;20.58
11.04.2011;7:50;3.5;5.7899344444444445;32;1.3096;32.354475;28.16
12.04.2011;7:45;3.8;5.956383333333333;32;1.29104;31.8191375;28.54
13.04.2011;8:13;4.3;6.124116666666666;32;1.2704685714285715;31.2908375;17.4
14.04.2011;7:34;4.366666666666666;6.298933333333333;32;1.2478857142857145;30.769575;19.6
15.04.2011;7:29;4.433333333333334;6.480833333333333;32;1.2232914285714287;30.25535;21.8
18.04.2011;8:49;2.5;7.016596428571428;32;1.13552;28.605625;28.4
19.04.2011;7:22;2.4;7.193194047619048;32;1.1016;28.005187499999995;26.25
20.04.2011;7:36;2.4;7.370435238095237;32;1.0647085714285711;27.3720625;22.62
21.04.2011;7:30;3.4000000000000004;7.548319999999999;32;1.024845714285714;26.70625;21.466
26.04.2011;7:25;2.5;8.430652380952381;32;0.8155200000000001;22.4166075;22.33
27.04.2011;7:35;2.8;8.601284821428571;32;0.7744;21.498715;15.11
28.04.2011;7:40;3.0666666666666664;8.772610416666666;32;0.73536;20.584725;19.03
29.04.2011;6:45;3.333333333333333;8.944629166666667;32;0.6981200000000001;19.744841666666662;18.085
02.05.2011;7:30;2.5;9.532297916666668;32;0.5939999999999999;17.62525625;15.25
03.05.2011;7:18;3.0;9.752058333333334;32;0.56076;16.90836875;15.12
04.05.2011;7:37;3.2;9.96918611111111;32;0.52892;16.1683375;13.08
05.05.2011;7:16;3.3000000000000003;10.170754166666669;32;0.49848;15.4051625;10.38
06.05.2011;7:38;3.4;10.3567625;32;0.46944;14.643722916666665;10.013333333333334
09.05.2011;7:48;1.7;10.847047222222225;32;0.3816;12.384662499999996;8.95
